,id,date,price,bathrooms,sqft_lot,level
1250,2473400570,2014-05-16,317000.0,2.0,11410,low_standard
4637,6798100652,2014-07-15,316750.0,2.5,1154,low_standard
14990,6806100250,2015-03-05,316500.0,2.5,3873,low_standard
755,5149300200,2014-09-02,316500.0,1.75,14250,low_standard
5987,5591700290,2014-05-15,316500.0,2.5,6807,low_standard
1927,2113700335,2015-04-08,316500.0,1.75,6360,low_standard
20291,9478550430,2015-04-29,316475.0,2.5,4642,low_standard
19287,1604600790,2015-02-11,316000.0,2.0,3000,low_standard
16978,869700050,2015-01-20,316000.0,2.5,4078,low_standard
13239,8122100650,2014-07-31,316000.0,1.0,5040,low_standard
6967,4136880460,2014-05-14,316000.0,2.5,7226,low_standard
19314,2720069019,2014-11-03,316000.0,1.75,98445,low_standard
15168,8835800480,2015-02-23,316000.0,2.0,188465,low_standard
8574,6666860210,2014-06-02,316000.0,2.25,8721,low_standard
17567,2025701390,2014-08-12,316000.0,2.25,7479,low_standard
3166,9264921030,2015-04-06,316000.0,2.5,8170,low_standard
10790,2538410260,2014-08-01,316000.0,2.5,4641,low_standard
18894,7302000610,2015-05-08,316000.0,1.5,46173,low_standard
4307,173000025,2014-08-25,316000.0,1.0,7200,low_standard
3031,1771110090,2014-08-20,316000.0,0.75,10092,low_standard
12778,5162100650,2014-09-22,316000.0,2.5,7379,low_standard
1307,2130702075,2014-09-26,316000.0,1.0,7838,low_standard
2684,1775800710,2015-01-26,315500.0,1.0,12600,low_standard
19510,2473400110,2014-08-26,315500.0,1.75,8400,low_standard
8264,1402810150,2015-03-10,315500.0,2.0,10079,low_standard
10057,3755000060,2014-09-30,315500.0,1.0,10500,low_standard
16051,7883605900,2014-10-15,315450.0,1.75,7500,low_standard
13158,4375700065,2014-05-12,315275.0,1.75,8040,low_standard
4479,984200590,2015-03-10,315001.0,1.75,10230,low_standard
8552,3972900195,2014-09-16,315000.0,1.0,8333,low_standard
548,2473420140,2014-09-23,315000.0,2.75,18360,low_standard
12111,2310100240,2014-12-18,315000.0,2.5,6097,low_standard
5973,1545800290,2015-04-08,315000.0,2.5,6675,low_standard
5965,9406540190,2014-11-10,315000.0,2.5,6000,low_standard
14180,7262200150,2015-01-21,315000.0,1.0,18557,low_standard
7241,2571900430,2014-09-23,315000.0,2.5,8400,low_standard
11698,4154300505,2014-10-24,315000.0,1.0,7200,low_standard
18576,4154301371,2015-01-06,315000.0,1.0,5200,low_standard
19019,7437100210,2014-06-18,315000.0,2.5,6368,low_standard
11075,2113700510,2014-10-27,315000.0,1.75,4000,low_standard
11021,2144800311,2014-11-13,315000.0,1.0,14659,low_standard
8330,5589900761,2015-05-01,315000.0,1.0,6731,low_standard
1159,6064800710,2014-10-02,315000.0,2.5,2865,low_standard
11567,4046500140,2015-02-09,315000.0,1.75,15134,low_standard
20660,1773100416,2014-11-20,315000.0,2.5,1325,low_standard
18959,6430500191,2014-11-06,315000.0,1.0,3876,low_standard
14024,1862900360,2014-09-22,315000.0,2.5,9618,low_standard
3193,7399301050,2015-01-27,315000.0,1.75,7500,low_standard
8936,4142450490,2015-04-03,315000.0,2.5,6452,low_standard
478,66000070,2015-04-06,315000.0,1.0,6550,low_standard
11086,2473101070,2015-02-27,315000.0,2.0,7828,low_standard
9263,1518000230,2014-12-31,315000.0,2.75,3770,low_standard
18771,3216900100,2014-06-12,315000.0,2.5,7000,low_standard
7920,345700040,2014-07-29,315000.0,1.0,7338,low_standard
17620,1593000690,2015-04-08,315000.0,1.0,62290,low_standard
7355,807800020,2015-03-04,315000.0,3.0,10766,low_standard
11414,869700060,2014-07-29,315000.0,2.5,2767,low_standard
19135,538000450,2014-06-03,315000.0,2.5,4698,low_standard
8452,1109000040,2014-05-28,315000.0,2.0,3731,low_standard
21452,3624039183,2014-06-09,315000.0,2.5,1590,low_standard
11821,3426059050,2014-05-20,315000.0,1.0,6969,low_standard
9166,2923049399,2015-03-23,315000.0,2.25,8480,low_standard
6410,561500290,2014-07-11,315000.0,1.75,37642,low_standard
8455,4343800100,2014-10-21,315000.0,1.75,7250,low_standard
7874,9459200110,2014-06-10,315000.0,1.0,3622,low_standard
17810,1323059098,2015-04-02,315000.0,2.0,14645,low_standard
11958,8809200070,2015-04-08,315000.0,2.5,5190,low_standard
9213,1864900230,2014-06-26,315000.0,2.5,10200,low_standard
8404,1473200150,2014-12-16,315000.0,2.25,1533,low_standard
11996,3123800125,2014-11-21,315000.0,1.0,8556,low_standard
21109,8562780190,2014-10-07,315000.0,2.25,705,low_standard
4764,7399301100,2014-12-04,315000.0,1.75,6800,low_standard
1913,9334800140,2014-10-23,315000.0,1.75,8160,low_standard
13933,1219000043,2014-05-09,315000.0,1.75,8100,low_standard
8291,2521039066,2014-12-29,315000.0,2.0,9513,low_standard
941,3332000135,2014-06-12,315000.0,1.0,5665,low_standard
17131,8581400345,2015-04-09,315000.0,3.0,4191,low_standard
18236,8074400035,2014-10-30,315000.0,1.75,8289,low_standard
8633,7100000035,2014-12-12,315000.0,1.0,8308,low_standard
1855,6699000810,2014-08-13,315000.0,2.5,5751,low_standard
3285,4364700805,2014-10-15,315000.0,1.0,7200,low_standard
10248,8731900640,2015-03-24,315000.0,1.75,10450,low_standard
1906,2741100800,2014-07-08,315000.0,1.0,2674,low_standard
13060,8019200925,2015-04-29,315000.0,1.75,14800,low_standard
7839,1180000625,2014-10-29,315000.0,2.5,3225,low_standard
18214,2423400040,2014-08-04,315000.0,1.75,8200,low_standard
18159,4399200085,2015-03-05,315000.0,2.25,9736,low_standard
13353,8951900065,2014-09-29,315000.0,1.0,9497,low_standard
8091,3972900215,2015-01-26,315000.0,1.0,7350,low_standard
13105,7708300150,2014-11-18,315000.0,2.0,11135,low_standard
6936,1328340380,2014-10-27,315000.0,1.75,12800,low_standard
10065,5116060030,2014-10-28,315000.0,2.25,2436,low_standard
5369,6450304600,2014-10-23,315000.0,2.25,2550,low_standard
2935,2412100025,2014-06-06,315000.0,1.5,12500,low_standard
6923,1115100169,2014-12-03,315000.0,1.75,7076,low_standard
8101,8068000730,2014-06-25,315000.0,2.0,5336,low_standard
13583,1328340120,2015-02-09,315000.0,2.25,7906,low_standard
12907,2113700360,2014-06-27,315000.0,4.0,4240,low_standard
12899,9284801165,2014-05-30,315000.0,2.0,5750,low_standard
16832,2739200050,2015-04-03,315000.0,1.75,9629,low_standard
18398,3438501081,2014-12-15,315000.0,1.0,6828,low_standard
19921,1773100922,2014-12-08,315000.0,3.25,983,low_standard
12570,3095000040,2014-10-16,315000.0,0.75,4600,low_standard
19303,7237300610,2015-03-03,315000.0,2.5,5954,low_standard
1027,2224700136,2015-01-22,315000.0,1.0,8400,low_standard
2332,2944500340,2014-07-21,315000.0,2.75,8580,low_standard
5663,1310000130,2014-09-24,315000.0,2.0,7767,low_standard
9676,7390400026,2014-11-24,315000.0,1.75,8580,low_standard
9696,8594400350,2014-05-20,315000.0,2.25,31626,low_standard
9747,3157600340,2014-09-17,315000.0,1.0,3700,low_standard
16895,7129300500,2014-08-12,315000.0,2.5,5650,low_standard
9772,705700960,2014-07-24,315000.0,2.5,10763,low_standard
2238,1704900135,2014-11-11,315000.0,1.0,5087,low_standard
1025,1862900350,2014-06-10,315000.0,2.5,9643,low_standard
18020,6648760150,2014-07-28,315000.0,2.5,7982,low_standard
17224,8700100010,2014-07-10,315000.0,2.5,6837,low_standard
10428,626059155,2014-12-10,315000.0,1.75,12000,low_standard
12853,2591800530,2014-10-27,315000.0,2.25,9163,low_standard
731,2723089104,2014-09-17,315000.0,2.25,17424,low_standard
18094,2517000600,2015-01-28,315000.0,2.5,3969,low_standard
17664,7153400100,2015-02-19,315000.0,2.75,15114,low_standard
1923,1545807990,2015-02-17,315000.0,1.75,10661,low_standard
352,616000140,2015-01-26,315000.0,1.0,14400,low_standard
3936,7227800110,2015-04-09,315000.0,2.0,17685,low_standard
15901,8022900005,2014-11-19,315000.0,1.5,8067,low_standard
4305,2473410740,2014-10-27,315000.0,1.75,7884,low_standard
304,4330600350,2015-01-15,315000.0,2.25,8750,low_standard
16216,4331000130,2014-10-17,315000.0,2.0,9685,low_standard
15795,6147650280,2015-03-25,315000.0,2.5,5999,low_standard
15761,8638500020,2014-09-11,315000.0,1.0,8505,low_standard
15755,1541700010,2014-10-01,315000.0,2.5,6300,low_standard
16264,7889600285,2014-12-18,315000.0,2.5,3000,low_standard
16444,3575304017,2014-08-22,315000.0,1.0,7500,low_standard
4543,1568100215,2014-10-07,315000.0,1.0,8576,low_standard
232,9264902050,2014-11-21,315000.0,2.75,7350,low_standard
257,5127001620,2015-02-11,315000.0,1.75,11455,low_standard
16316,1771000430,2014-05-02,315000.0,1.0,9180,low_standard
14705,7883603965,2015-02-12,315000.0,2.0,4250,low_standard
371,2231500030,2014-10-01,315000.0,2.25,10754,low_standard
84,1133000671,2014-06-02,315000.0,1.0,6634,low_standard
12058,9232900075,2014-10-21,314963.0,1.0,6350,low_standard
14587,7229900975,2014-05-07,314950.0,1.0,16986,low_standard
4011,2473101140,2015-04-28,314950.0,1.0,8470,low_standard
11324,6679000560,2014-07-29,314950.0,2.5,6359,low_standard
12625,3797310230,2015-05-07,314950.0,2.0,9732,low_standard
8631,5127001320,2015-02-23,314950.0,1.75,9600,low_standard
906,9406520830,2015-03-26,314950.0,2.25,8479,low_standard
8317,5104510210,2015-03-09,314950.0,2.5,4533,low_standard
12472,2730500140,2015-04-23,314950.0,1.75,9623,low_standard
3391,2190601055,2014-06-24,314900.0,1.75,27072,low_standard
638,7212652180,2014-07-01,314500.0,2.0,13303,low_standard
7125,5151600285,2014-05-07,314500.0,1.75,12381,low_standard
16489,1545807280,2014-06-28,314500.0,1.75,17355,low_standard
11064,5636010560,2014-09-29,314500.0,2.5,9600,low_standard
5887,7818700480,2015-04-09,314200.0,1.0,6000,low_standard
16164,1853500290,2014-08-11,314000.0,2.5,8449,low_standard
18049,9269200650,2014-10-27,314000.0,1.0,4920,low_standard
98,722079104,2014-07-11,314000.0,1.75,41800,low_standard
6204,5127000670,2015-03-18,314000.0,1.75,9600,low_standard
15301,5379805910,2014-11-13,314000.0,2.75,13500,low_standard
14348,3421069020,2014-10-20,314000.0,1.75,217852,low_standard
9097,5419801120,2015-01-13,314000.0,2.75,8200,low_standard
17054,9406570290,2014-05-16,314000.0,2.5,8990,low_standard
12597,9542840410,2014-11-08,313999.0,2.25,4198,low_standard
10257,1995200200,2014-05-06,313950.0,1.0,6083,low_standard
12943,1623089025,2015-04-03,313500.0,3.0,94960,low_standard
18947,2473371570,2014-11-19,313500.0,1.75,7350,low_standard
2991,8835220090,2014-08-07,313500.0,2.25,3488,low_standard
16638,1773100430,2015-04-24,313500.0,1.5,1282,low_standard
6461,148000440,2014-08-18,313300.0,1.0,4800,low_standard
20274,1760650290,2015-02-05,313200.0,2.5,4197,low_standard
13391,3343901848,2015-04-08,313100.0,2.0,11875,low_standard
12717,2595650220,2015-04-21,313100.0,2.0,12821,low_standard
6210,8899000050,2015-03-25,313100.0,2.5,9030,low_standard
2949,7128300855,2014-10-14,313000.0,1.75,3000,low_standard
6306,5279100675,2014-10-28,313000.0,1.0,4900,low_standard
172,1999700045,2014-05-02,313000.0,1.5,7912,low_standard
2552,4137060270,2015-01-05,313000.0,2.5,10320,low_standard
11327,1900000060,2014-11-17,313000.0,1.5,7260,low_standard
6637,3126049439,2015-01-09,313000.0,1.5,747,low_standard
12554,8731951490,2014-05-07,313000.0,1.75,8000,low_standard
15908,6671900095,2014-05-27,313000.0,1.75,6205,low_standard
10517,7229900885,2014-11-03,313000.0,1.0,10369,low_standard
17572,5104510490,2014-05-27,312900.0,2.5,4473,low_standard
21479,6181500120,2014-06-23,312891.0,3.0,8214,low_standard
10893,9407100310,2014-11-13,312620.0,2.5,11877,low_standard
10102,3298400350,2015-01-05,312500.0,1.0,7350,low_standard
10309,2472950350,2015-04-11,312500.0,2.5,11983,low_standard
13589,7831800395,2014-05-15,312500.0,1.0,6345,low_standard
3743,2473372250,2015-01-21,312500.0,1.75,9493,low_standard
20541,1773100921,2014-12-15,312500.0,3.25,983,low_standard
4946,1823059028,2015-02-24,312500.0,1.75,7840,low_standard
19585,4340610040,2014-06-12,312500.0,1.5,1200,low_standard
12685,6415100331,2014-09-21,312500.0,1.0,7227,low_standard
12041,2991000160,2014-12-12,312500.0,0.5,5570,low_standard
3545,3340401570,2014-07-03,312500.0,1.75,7969,low_standard
7434,2221800080,2015-04-16,312500.0,2.5,8755,low_standard
14753,5409800120,2014-09-19,312200.0,2.5,8596,low_standard
20899,1773100972,2014-05-15,312000.0,2.25,974,low_standard
21232,7697000170,2014-10-25,312000.0,2.5,4076,low_standard
12896,8658303080,2014-12-23,312000.0,1.0,7500,low_standard
2685,7694600253,2014-05-06,312000.0,2.0,7054,low_standard
15614,1433100010,2015-01-28,312000.0,1.0,8706,low_standard
6869,5104510130,2014-06-03,312000.0,2.5,5175,low_standard
6051,8024200010,2014-10-28,312000.0,1.0,6000,low_standard
18219,8732800100,2014-09-16,312000.0,2.0,8362,low_standard
11543,1354600160,2014-05-09,312000.0,2.25,7452,low_standard
8641,923049440,2014-07-17,312000.0,4.0,9779,low_standard
12552,9284802825,2014-07-24,312000.0,1.75,8625,low_standard
11800,2597150270,2015-04-06,312000.0,2.5,10584,low_standard
8522,3331001910,2014-08-18,312000.0,1.0,5150,low_standard
15855,192700080,2015-02-13,312000.0,2.5,25710,low_standard
12278,9578200030,2014-07-28,312000.0,2.0,13250,low_standard
13297,8899200720,2015-03-31,312000.0,2.25,7857,low_standard
4512,7140700300,2014-11-19,312000.0,2.5,6386,low_standard
663,6798100662,2014-05-27,312000.0,1.5,1374,low_standard
10436,7972602080,2014-12-08,312000.0,1.0,7620,low_standard
11287,5101402435,2014-06-03,312000.0,2.25,5338,low_standard
20814,9347300160,2015-01-25,312000.0,2.5,4077,low_standard
20910,53500450,2015-03-09,311850.0,2.5,4158,low_standard
2197,5149300400,2015-02-06,311750.0,2.25,12000,low_standard
12408,2291400341,2015-02-03,311600.0,2.25,1196,low_standard
16257,9485300010,2015-02-13,311500.0,2.5,10133,low_standard
10819,164000267,2014-10-16,311300.0,1.0,7228,low_standard
13248,8558600085,2014-05-09,311100.0,2.25,8078,low_standard
11270,829000160,2014-10-09,311000.0,3.0,5917,low_standard
9874,2333230060,2014-11-05,311000.0,2.5,5822,low_standard
13557,7549801565,2014-12-19,311000.0,2.0,7840,low_standard
17977,3598600088,2015-01-09,311000.0,2.5,11645,low_standard
2901,1023059223,2014-07-25,311000.0,1.0,12060,low_standard
6768,8731981680,2014-09-08,311000.0,2.25,8000,low_standard
7401,3336001470,2014-06-19,311000.0,1.75,3000,low_standard
15414,1160000255,2014-08-18,311000.0,1.0,8631,low_standard
3938,621069146,2014-08-18,311000.0,1.75,55321,low_standard
5082,3832061060,2014-08-07,311000.0,2.5,6124,low_standard
11614,9406520260,2015-01-28,311000.0,2.5,8734,low_standard
3078,3332500265,2014-08-07,311000.0,1.0,3300,low_standard
2670,3580900160,2014-10-10,311000.0,1.0,8370,low_standard
12504,3276180210,2014-11-17,311000.0,2.75,7880,low_standard
821,6799300270,2014-08-06,310950.0,2.5,4997,low_standard
6310,8114000020,2015-01-28,310650.0,1.75,12408,low_standard
3981,1221039058,2015-02-13,310597.0,1.75,25700,low_standard
17988,3395040580,2014-10-23,310000.0,2.25,3056,low_standard
816,4057300200,2014-12-22,310000.0,1.5,3323,low_standard
11195,1139600270,2015-03-24,310000.0,2.75,9620,low_standard
2962,5490700100,2014-12-08,310000.0,1.0,7649,low_standard
10791,9269200520,2014-10-16,310000.0,1.0,4920,low_standard
13614,2331550120,2014-09-04,310000.0,2.5,7093,low_standard
13536,623049047,2014-10-23,310000.0,2.0,12180,low_standard
17907,726059047,2014-12-16,310000.0,1.0,8282,low_standard
13538,8114000040,2014-07-25,310000.0,1.75,11200,low_standard
3036,8143000600,2014-09-18,310000.0,1.0,7050,low_standard
17758,8101900100,2015-03-28,310000.0,1.0,6000,low_standard
21139,8658301060,2014-08-20,310000.0,1.75,2500,low_standard
11852,2241700075,2014-10-22,310000.0,1.0,8474,low_standard
2798,818100030,2014-12-04,310000.0,2.5,7014,low_standard
6115,291300280,2015-02-18,310000.0,2.5,923,low_standard
19293,6450300673,2014-12-31,310000.0,2.0,1361,low_standard
9462,9353300820,2015-05-11,310000.0,1.0,10723,low_standard
11096,2881700046,2014-06-10,310000.0,1.0,11075,low_standard
18450,6713700205,2014-07-15,310000.0,1.0,9730,low_standard
15159,6064800470,2014-08-05,310000.0,2.25,2345,low_standard
4047,4167300300,2014-08-13,310000.0,1.75,12150,low_standard
17971,4174600386,2015-04-14,310000.0,3.0,5001,low_standard
13553,4057300180,2014-08-07,310000.0,1.5,3104,low_standard
11228,4229900140,2014-10-06,310000.0,1.0,5750,low_standard
11705,9284800844,2014-09-16,310000.0,1.0,5750,low_standard
10865,3422049276,2014-12-11,310000.0,1.75,30346,low_standard
18093,5589300495,2015-03-04,310000.0,2.75,6576,low_standard
7037,2522029136,2014-07-29,310000.0,1.75,82328,low_standard
19447,3343902281,2015-05-05,310000.0,1.0,8102,low_standard
13618,3185600040,2014-12-24,310000.0,1.0,4500,low_standard
6789,8651510380,2014-08-21,310000.0,2.0,9195,low_standard
6811,3997500130,2015-02-24,310000.0,1.0,8149,low_standard
6779,7588700177,2015-04-20,310000.0,0.75,2885,low_standard
1984,1138000830,2014-09-09,310000.0,1.0,7173,low_standard
11338,9264911550,2014-10-22,310000.0,3.25,9302,low_standard
10236,4057300030,2014-11-14,310000.0,1.5,3292,low_standard
16169,7211350130,2014-06-19,310000.0,1.5,9600,low_standard
4897,5648600190,2015-04-29,310000.0,2.5,5791,low_standard
16765,3211000190,2014-10-01,310000.0,1.75,9120,low_standard
2104,4142450510,2014-07-23,310000.0,2.5,3600,low_standard
15584,7129303180,2014-10-02,310000.0,2.0,6150,low_standard
5109,8562890280,2014-06-26,310000.0,2.5,5499,low_standard
11566,9567800140,2015-03-25,310000.0,1.0,7194,low_standard
20324,3023000050,2015-01-29,310000.0,2.5,10137,low_standard
20671,3395071580,2015-03-11,310000.0,2.5,3612,low_standard
708,5231000060,2014-08-05,310000.0,1.75,7150,low_standard
5119,3630070010,2015-03-11,310000.0,1.0,2699,low_standard
10523,7893200486,2015-03-02,310000.0,1.0,6500,low_standard
10154,3438500796,2015-04-30,310000.0,1.5,6954,low_standard
12941,1091500120,2015-02-13,310000.0,2.75,9720,low_standard
2105,3291800510,2014-06-10,310000.0,1.75,7650,low_standard
18834,8001400300,2015-03-16,310000.0,2.5,9013,low_standard
18762,3332000615,2014-10-20,310000.0,1.0,3740,low_standard
8600,2461900845,2014-09-03,310000.0,1.0,6000,low_standard
7553,1310700330,2015-05-07,310000.0,2.25,8820,low_standard
1076,9368700223,2015-02-02,310000.0,3.0,7426,low_standard
4763,3816300095,2014-05-14,310000.0,1.0,9876,low_standard
15801,2044500213,2014-06-17,310000.0,2.0,6000,low_standard
3533,2221000100,2014-05-07,310000.0,1.75,10723,low_standard
5774,1775800280,2015-02-26,310000.0,2.0,11970,low_standard
5788,4167800130,2015-05-01,310000.0,2.25,9600,low_standard
4780,411100020,2014-11-17,310000.0,1.75,8263,low_standard
8867,7452500365,2014-06-25,310000.0,1.0,5400,low_standard
8875,522039103,2014-11-13,310000.0,1.5,83199,low_standard
4798,6679000170,2015-04-14,310000.0,2.5,4220,low_standard
20107,3832051140,2014-06-23,310000.0,2.5,4775,low_standard
14225,345700150,2014-11-06,310000.0,1.5,10005,low_standard
3587,1787600164,2014-07-23,310000.0,1.0,4920,low_standard
4815,7932000078,2014-05-07,310000.0,1.75,37904,low_standard
15891,9474700020,2014-05-03,310000.0,1.0,9945,low_standard
7746,1922069089,2015-03-24,310000.0,1.0,55756,low_standard
20365,7299601630,2014-11-08,310000.0,2.5,5744,low_standard
15025,8822901024,2015-04-23,310000.0,2.0,886,low_standard
19885,424049284,2014-10-16,310000.0,1.5,912,low_standard
7915,3820350120,2014-08-22,310000.0,2.5,3359,low_standard
20159,321030010,2014-10-15,310000.0,2.5,7384,low_standard
12913,3438502083,2014-06-12,310000.0,3.0,5000,low_standard
426,936000060,2014-11-14,310000.0,1.75,27260,low_standard
14617,9485700175,2014-09-30,310000.0,1.0,12160,low_standard
16560,1431700280,2015-04-09,310000.0,2.0,7344,low_standard
14620,104560540,2014-09-17,310000.0,2.75,7320,low_standard
14561,9407102245,2014-06-04,310000.0,2.0,11150,low_standard
19032,1221039066,2014-10-17,310000.0,2.5,22100,low_standard
12875,7417100133,2014-11-13,310000.0,3.0,7200,low_standard
12,114101516,2014-05-28,310000.0,1.0,19901,low_standard
12852,9536601852,2015-03-17,310000.0,2.75,8100,low_standard
12815,3298700156,2014-06-10,310000.0,2.5,6771,low_standard
17116,8643000190,2015-03-23,310000.0,1.5,10379,low_standard
12980,1443500120,2015-04-07,310000.0,1.0,5379,low_standard
15018,9264911150,2015-04-23,310000.0,1.75,7140,low_standard
3537,2026049125,2015-05-01,310000.0,2.0,2271,low_standard
2240,6123000070,2014-07-09,310000.0,1.5,9908,low_standard
9431,6163900411,2014-10-03,310000.0,1.0,8220,low_standard
9217,5151600120,2014-06-18,310000.0,2.5,12672,low_standard
14888,3755100005,2014-07-30,310000.0,2.0,12950,low_standard
12226,1858600012,2014-06-05,310000.0,2.25,12128,low_standard
17380,3793500050,2015-03-03,310000.0,2.5,6300,low_standard
12163,7212660560,2014-08-26,310000.0,2.5,6752,low_standard
9132,1471700410,2015-05-06,310000.0,1.5,15111,low_standard
1155,3797001920,2014-07-02,310000.0,1.0,3000,low_standard
13162,1072100085,2014-05-14,310000.0,1.0,7830,low_standard
5692,1423800380,2015-03-12,309950.0,1.75,10074,low_standard
15569,2560801222,2014-11-13,309950.0,2.25,6350,low_standard
6127,8165501640,2014-08-19,309950.0,2.25,1607,low_standard
13025,6402710120,2014-05-05,309950.0,2.5,7838,low_standard
3401,192450300,2014-09-19,309950.0,1.5,15606,low_standard
10573,5416510710,2014-05-05,309950.0,2.75,5000,low_standard
8770,1840300100,2014-09-18,309950.0,1.5,9843,low_standard
10386,6620400400,2014-08-13,309950.0,1.0,11800,low_standard
9746,5422430320,2014-07-21,309950.0,2.5,6666,low_standard
8154,7861000021,2015-04-29,309933.0,1.75,78408,low_standard
10289,5709200030,2014-12-04,309900.0,2.5,17825,low_standard
9447,3275330120,2014-08-14,309900.0,2.5,26670,low_standard
20333,7299600130,2014-07-02,309780.0,2.5,4500,low_standard
20329,9429400170,2014-06-25,309620.0,2.5,3730,low_standard
343,7004200060,2014-10-17,309600.0,1.75,20000,low_standard
12576,2787700580,2014-10-28,309500.0,1.0,7320,low_standard
11884,5631501323,2014-08-05,309500.0,1.5,13560,low_standard
6502,9407102360,2014-06-16,309212.0,1.75,9600,low_standard
5517,123039420,2015-04-28,309000.0,1.0,7200,low_standard
20145,9264450460,2014-06-03,309000.0,2.75,4045,low_standard
11938,2112700240,2014-05-20,309000.0,1.0,7500,low_standard
20139,1773100980,2014-06-18,309000.0,2.25,1294,low_standard
14610,3832500790,2015-04-20,309000.0,2.0,9240,low_standard
7093,8656800020,2015-02-12,309000.0,2.5,11480,low_standard
18729,5416500040,2014-10-17,309000.0,2.5,3614,low_standard
10131,1446800710,2015-02-27,309000.0,1.0,6400,low_standard
18952,1753500100,2014-07-09,309000.0,2.25,8755,low_standard
44,1432701230,2014-07-29,309000.0,1.0,9656,low_standard
21215,1760650950,2015-04-23,309000.0,2.5,3825,low_standard
9316,4123800180,2014-08-27,309000.0,2.5,7859,low_standard
8885,2788500090,2014-12-19,309000.0,1.0,8142,low_standard
9949,9407150350,2015-04-10,308950.0,2.5,6250,low_standard
7258,3797300190,2014-07-08,308950.0,2.5,8562,low_standard
18967,4137070090,2014-06-11,308900.0,2.5,7294,low_standard
20614,6149700197,2014-11-06,308625.0,2.0,1408,low_standard
3655,7334401450,2014-07-29,308550.0,2.0,13200,low_standard
14733,3438501020,2014-11-05,308500.0,2.0,14564,low_standard
15127,4408100095,2014-05-02,308500.0,1.0,6174,low_standard
5118,7893804790,2014-10-10,308130.0,2.5,7500,low_standard
21187,9268850480,2015-04-10,308000.0,1.75,1237,low_standard
3248,798000535,2014-06-25,308000.0,1.0,18144,low_standard
9495,9144300110,2015-04-24,308000.0,1.0,9250,low_standard
806,7843500070,2014-11-18,308000.0,2.25,12243,low_standard
20277,1773100561,2015-03-05,308000.0,2.5,1150,low_standard
8075,827000110,2014-07-14,308000.0,2.5,4606,low_standard
17262,7334501300,2015-03-06,308000.0,1.75,11475,low_standard
11012,1314300046,2014-06-30,308000.0,1.0,8800,low_standard
5173,5205000250,2015-04-10,308000.0,2.5,7140,low_standard
3893,6385100100,2014-10-02,308000.0,1.75,8629,low_standard
3054,7130300690,2014-10-28,308000.0,1.0,6250,low_standard
516,1922059046,2014-10-29,308000.0,1.0,39150,low_standard
4485,1565950090,2015-03-05,308000.0,2.5,7277,low_standard
14969,8078520280,2015-03-23,308000.0,2.5,5642,low_standard
8429,9432900180,2014-07-14,307999.0,2.75,8438,low_standard
19094,379000051,2014-08-26,307700.0,2.25,13132,low_standard
21117,255450250,2014-08-04,307635.0,2.5,4200,low_standard
7056,1541700170,2014-06-09,307550.0,2.5,5909,low_standard
13707,1138000410,2014-09-15,307500.0,1.0,6530,low_standard
1556,9406520550,2014-10-27,307500.0,2.25,7364,low_standard
3000,8732040090,2015-05-06,307450.0,2.75,8874,low_standard
14140,6149700191,2014-08-19,307300.0,2.0,1020,low_standard
9219,2854800090,2014-07-10,307150.0,1.5,6752,low_standard
14158,1773101020,2014-10-20,307000.0,1.5,4800,low_standard
14468,7304300720,2014-06-10,307000.0,1.0,8184,low_standard
5363,8078550250,2014-12-29,307000.0,2.75,6964,low_standard
3576,7846700850,2014-07-01,307000.0,1.0,6000,low_standard
1995,1022059082,2014-05-08,307000.0,1.75,13860,low_standard
17468,7417700185,2015-03-14,307000.0,1.0,8484,low_standard
14004,8658303065,2014-05-19,307000.0,1.0,7500,low_standard
15340,5559200170,2015-04-30,307000.0,2.0,23972,low_standard
2331,7454001090,2015-03-09,307000.0,1.0,6552,low_standard
1219,4046500510,2014-09-05,307000.0,1.75,16105,low_standard
20100,6817750110,2014-07-10,307000.0,2.5,3080,low_standard
5274,2131200766,2014-05-22,307000.0,1.5,7500,low_standard
2109,8645540320,2014-11-18,307000.0,2.0,7259,low_standard
8800,2117700065,2014-10-09,306950.0,1.0,5005,low_standard
12128,2832100270,2015-05-07,306888.0,1.5,8970,low_standard
10680,345700340,2014-06-10,306888.0,1.5,7719,low_standard
13963,5559200065,2015-05-07,306500.0,1.0,16400,low_standard
20400,3869900146,2014-10-30,306500.0,1.0,892,low_standard
6351,8648100130,2015-04-29,306500.0,2.5,6291,low_standard
9761,2921049121,2014-05-16,306500.0,2.25,38377,low_standard
8301,3450400330,2015-02-20,306500.0,1.5,8140,low_standard
4488,7849200945,2015-04-01,306500.0,1.75,10200,low_standard
11583,2011400662,2014-10-27,306500.0,1.0,19988,low_standard
9757,6675500105,2014-07-29,306000.0,2.0,7217,low_standard
13876,6669240230,2015-03-17,306000.0,2.5,5702,low_standard
2453,2111010340,2014-06-12,306000.0,2.5,8124,low_standard
19237,8822900115,2014-12-09,306000.0,1.75,2622,low_standard
2431,1726069051,2014-05-23,306000.0,1.0,13500,low_standard
9825,4178500640,2015-05-07,306000.0,2.5,9426,low_standard
2848,7236500025,2014-08-29,306000.0,1.75,7500,low_standard
11091,2517000140,2014-05-16,306000.0,2.5,5874,low_standard
2287,4024101715,2014-09-05,306000.0,1.0,8658,low_standard
8464,7955000210,2014-07-09,306000.0,1.0,7200,low_standard
17880,2324039077,2015-04-27,306000.0,1.0,5650,low_standard
